height,leftHipAngle,rightHipAngle,leftKneeAngle,RightKneeAngle,chestAngle,chestKneeAngle
0.937759,119.928,135.617,98.429,91.7103,179.37,101.421
0.937442,119.838,135.636,98.3882,91.8614,179.377,101.428
0.937234,119.784,135.64,98.2887,91.9543,178.292,101.699
0.937656,119.749,135.617,98.3054,91.7681,178.408,101.679
0.937634,119.857,135.586,98.2851,91.7576,178.459,101.568
0.937435,119.866,135.585,97.8898,91.7938,178.594,101.521
0.936419,119.76,135.594,97.9901,92.1942,178.675,101.522
0.936334,119.765,135.583,97.9161,92.1862,178.753,101.477
0.936561,119.822,135.554,98.0724,92.0899,178.796,101.469
0.936612,119.807,135.523,98.1727,92.1003,178.813,101.472
0.937049,119.804,135.536,97.6915,91.7748,178.947,101.449
0.936967,119.727,135.531,97.9501,91.7579,178.992,101.455
0.936919,119.717,135.523,97.7408,91.7262,179.036,101.467
0.93697,119.876,135.45,97.7634,91.7533,179.091,101.473
0.937181,119.964,135.446,97.955,91.6507,179.127,101.465
0.935755,119.86,135.447,98.1696,92.352,179.192,101.499
0.935944,119.759,135.438,98.2196,92.321,179.266,101.518
0.936262,119.74,135.415,98.4638,92.1742,179.389,101.498
0.938563,119.724,135.322,98.3786,92.0727,179.612,101.578
0.938562,119.668,135.34,98.3679,92.0097,179.759,101.587
0.940419,119.976,135.525,98.1079,91.7658,178.498,101.905
0.940609,119.981,135.513,98.2081,91.6474,178.563,101.923
0.940582,119.91,135.494,98.1546,91.6335,178.649,101.927
0.940663,119.899,135.529,98.2063,91.5052,178.705,101.926
0.940389,119.87,135.479,97.8448,91.5705,178.822,101.887
0.940029,119.836,135.463,97.7745,91.7471,178.856,101.895
0.940218,119.866,135.468,97.8701,91.654,178.921,101.868
0.941381,120.033,135.426,97.704,91.7472,179.026,101.846
0.941193,120.047,135.42,97.5366,91.6447,179.194,101.772
0.940887,119.957,135.402,97.5351,91.8411,179.21,101.807
0.941581,120.036,135.439,97.5366,91.513,179.228,101.796
0.940768,119.949,135.442,97.5972,91.6101,179.277,101.751
0.940522,120.066,135.444,97.9617,91.7388,178.273,101.945
0.939878,119.924,135.47,98.4986,91.8981,178.376,101.956
0.939809,119.904,135.494,97.6972,91.8312,178.436,101.964
0.939805,119.969,135.468,97.7797,91.8116,178.505,101.938
0.939635,120.002,135.508,97.7734,91.7855,178.529,101.927
0.939733,120.043,135.506,97.8782,91.7573,178.568,101.949
0.939582,120.058,135.507,97.7707,91.767,178.588,101.94
0.939255,120.058,135.499,97.6992,91.8252,178.648,101.92
0.939055,120.2,135.481,97.602,91.8865,178.664,101.843
0.939101,120.119,135.394,98.0361,91.8766,178.707,101.91
0.939299,120.013,135.39,98.4361,91.8173,178.727,101.933
0.939314,119.967,135.39,98.7718,91.7724,178.778,101.917
0.939334,119.95,135.423,98.4405,91.7797,178.802,101.914
0.939362,119.918,135.432,98.0997,91.7724,178.816,101.919
0.939572,119.839,135.447,98.0897,91.709,178.872,101.918
0.93943,119.792,135.518,98.1742,91.681,178.885,101.916
0.93946,119.781,135.519,98.1349,91.7118,178.909,101.914
0.939521,119.763,135.51,98.1736,91.7275,178.039,102.223
0.939412,119.724,135.501,97.9351,91.7737,178.094,102.206
0.939266,119.824,135.512,97.7217,91.8151,178.142,102.181
0.939314,119.822,135.505,97.9202,91.7942,178.185,102.167
0.939263,119.837,135.544,98.0781,91.7403,178.234,102.111
0.93926,119.956,135.553,98.0134,91.7366,178.276,102.022
0.939265,119.934,135.573,98.0038,91.6874,178.313,102.047
0.938436,119.944,135.548,97.9917,91.9632,178.335,102.056
0.937853,119.94,135.542,98.1805,92.2463,178.364,102.058
0.937743,119.973,135.539,98.0102,92.3163,178.396,102.052
0.937738,119.863,135.552,97.6758,92.3448,178.441,102.054
0.938432,119.755,135.52,98.3589,91.9838,178.476,102.107
0.938496,119.789,135.494,98.1205,91.9453,178.511,102.097
0.938701,119.801,135.472,97.933,91.9107,178.547,102.095
0.938691,119.743,135.485,97.9587,91.9132,178.573,102.08
0.938616,119.95,135.469,97.777,91.9791,178.601,101.956
0.938276,119.925,135.453,97.7847,92.1778,178.594,101.972
0.938813,119.872,135.499,97.7769,91.9171,178.613,101.977
0.938835,119.851,135.515,97.9194,91.9051,178.608,101.964
0.939155,119.837,135.486,98.1179,91.7916,178.625,101.969
0.939291,119.802,135.551,98.3492,91.7027,177.977,102.197
0.939164,119.785,135.58,98.3467,91.6917,178.045,102.168
0.93881,119.852,135.562,98.4084,91.9494,178.108,102.145
0.938602,119.809,135.618,98.4771,91.9912,178.149,102.13
0.938906,119.778,135.652,98.7939,91.8358,178.185,102.11
0.939259,119.737,135.657,98.0589,91.7159,178.225,102.137
0.939259,119.824,135.651,98.0931,91.7882,177.809,102.291
0.939151,119.811,135.651,98.113,91.9041,177.945,102.241
0.938878,119.752,135.666,98.8613,91.9675,178.013,102.211
0.938415,119.708,135.648,98.6735,92.3612,177.719,102.339
0.938618,119.712,135.664,98.6303,92.2931,177.54,102.419
0.938323,119.693,135.654,98.6449,92.474,177.733,102.325
0.938565,119.764,135.69,98.6721,92.3798,177.861,102.249
0.938716,119.665,135.737,98.4818,92.2162,177.953,102.223
0.938841,119.887,135.749,96.8194,92.1421,178.05,102.063
0.938478,119.767,135.756,96.9241,92.3833,177.736,102.219
0.938298,119.737,135.786,97.025,92.4014,177.811,102.197
0.938205,119.644,135.781,97.0935,92.4548,177.939,102.175
0.938331,119.725,135.77,96.9213,92.4253,178.022,102.171
0.939518,119.728,135.769,97.547,91.9991,178.106,102.144
0.939871,119.857,135.73,97.6832,91.9232,178.195,102.156
0.939159,119.845,135.695,97.4896,92.3029,178.266,102.13
0.93846,119.794,135.711,97.448,92.6966,178.358,102.121
0.938609,119.79,135.699,97.4633,92.6534,178.411,102.144
0.938807,119.801,135.692,97.4914,92.557,178.457,102.134
0.938872,119.82,135.659,97.7862,92.5331,178.483,102.134
0.939136,119.798,135.689,97.8865,92.4005,178.553,102.136
0.939182,119.727,135.688,98.0259,92.3685,178.591,102.142
0.939263,119.682,135.692,98.3045,92.3175,178.668,102.143
0.939251,119.589,135.722,98.3439,92.3523,178.726,102.134
0.93926,119.644,135.693,98.2816,92.3798,178.753,102.093
0.939305,119.587,135.718,98.4992,92.3741,178.777,102.08
0.940004,119.566,135.717,98.4881,92.1052,178.837,102.085
0.940014,119.539,135.725,98.4129,92.0653,178.881,102.068
0.939862,119.518,135.74,98.4503,92.1955,178.937,102.076
0.939885,119.484,135.78,98.4321,92.2241,178.988,102.072
0.940128,119.537,135.757,98.2785,92.0644,179.003,102.014
0.940032,119.593,135.747,98.3106,92.105,179.009,102.026
0.939944,119.582,135.748,98.3234,92.1518,179.033,102.018
0.940099,119.573,135.737,98.3041,92.0968,179.066,102.008
0.94059,119.644,135.723,98.0401,91.8872,179.051,101.996
0.94058,119.623,135.703,97.9983,91.9376,179.061,101.934
0.940565,119.544,135.769,97.9454,91.8827,179.047,101.953
0.940554,119.552,135.763,97.9715,91.8984,179.054,101.942
0.940816,119.655,135.767,98.0257,91.744,179.06,101.913
0.940906,119.606,135.832,98.0156,91.6975,179.054,101.896
0.941372,119.618,135.811,98.0082,91.6942,179.077,101.929
0.941278,119.477,135.89,98.1048,91.7424,179.073,101.945
0.941007,119.679,135.892,98.171,91.8355,179.105,101.845
0.940955,119.722,135.866,98.2872,91.8373,179.11,101.843
0.940824,119.632,135.876,98.2485,91.9251,179.164,101.872
0.940602,119.588,135.893,98.0949,91.9852,179.18,101.874
0.940516,119.545,135.893,97.9251,92.0186,179.2,101.864
0.940387,119.548,135.899,97.5707,92.0653,179.184,101.873
0.940819,119.545,135.873,97.5755,92.0487,178.244,102.07
0.940326,119.444,135.883,97.6103,92.2729,178.34,102.064
0.940371,119.384,135.885,97.5584,92.2595,178.419,102.015
0.940722,119.473,135.892,97.6675,92.1291,178.445,101.957
0.940671,119.443,135.894,97.7649,92.1167,178.518,101.945
0.940676,119.396,135.872,97.8141,92.0467,178.548,101.956
0.94131,119.471,135.781,98.1721,92.2267,178.572,102.013
0.940819,119.467,135.781,98.1269,92.3459,178.617,101.994
0.940742,119.382,135.787,97.8199,92.3314,178.637,102.008
0.940736,119.498,135.721,97.3717,92.2398,178.685,102.031
0.940596,119.495,135.719,97.2012,92.2394,178.72,102.021
0.940529,119.369,135.734,97.2371,92.2514,178.771,102.026
0.940291,119.551,135.745,97.4684,92.2775,178.803,102.022
0.939624,119.573,135.688,97.723,92.4836,178.811,102.009
0.939552,119.451,135.695,97.7866,92.4729,178.877,102.007
0.939352,119.483,135.682,97.8949,92.4561,178.917,101.971
0.939725,119.49,135.676,97.8577,92.3937,178.17,102.185
0.940153,119.503,135.658,97.874,92.179,178.333,102.109
0.940197,119.601,135.63,97.7645,92.1767,178.474,102.003
0.940629,119.609,135.587,98.3394,92.0134,178.597,101.933
0.940502,119.618,135.538,97.9168,92.0609,178.674,101.894
0.940578,119.61,135.489,98.0832,92.0606,178.754,101.861
0.941053,119.619,135.431,98.3406,91.8853,178.884,101.808
0.941044,119.894,135.362,98.1569,91.868,178.957,101.661
0.940868,119.898,135.282,97.9643,91.8636,179.027,101.622
0.941088,119.917,135.307,95.0999,91.697,179.108,101.631
0.94116,119.864,135.279,96.2484,91.6331,179.191,101.607
0.941035,119.89,135.251,97.689,91.6195,179.243,101.603
0.940991,119.92,135.251,97.8044,91.6372,178.334,101.836
0.940914,119.925,135.269,98.4488,91.6237,178.435,101.806
0.940458,119.827,135.298,98.5466,91.8232,178.592,101.8
0.940643,119.826,135.281,98.5177,91.71,178.648,101.783
0.940288,119.89,135.257,98.3892,91.8061,178.724,101.745
0.940742,119.935,135.278,98.4755,91.5417,178.805,101.733
0.940245,119.899,135.236,98.0683,91.7376,178.822,101.744
0.940114,119.832,135.227,98.2144,91.7478,178.847,101.744
0.94005,119.772,135.254,97.974,91.6965,178.892,101.769
0.939988,119.716,135.269,97.9995,91.7164,178.922,101.748
0.939873,119.713,135.266,98.0449,91.7888,178.183,101.99
0.939811,119.782,135.285,97.9801,91.8301,178.331,101.916
0.939618,119.863,135.281,97.9596,91.831,178.388,101.882
0.939603,119.867,135.303,97.8566,91.8269,178.559,101.827
0.939043,119.875,135.292,98.1863,92.0744,178.571,101.841
0.939096,119.869,135.284,98.215,92.0722,178.656,101.819
0.939061,119.902,135.275,98.3807,92.1161,178.676,101.803
0.938822,119.883,135.282,98.3616,92.1779,178.73,101.793
0.94022,119.932,135.223,98.5475,92.1116,178.756,101.862
0.940064,119.876,135.239,98.7042,92.1143,178.788,101.85
0.939975,119.901,135.282,98.5873,92.0999,178.81,101.835
0.939761,119.864,135.32,98.5776,92.1028,178.883,101.799
0.939659,119.856,135.328,98.5603,92.1154,178.117,102.05
0.940044,119.813,135.338,98.5004,91.8588,178.223,102.021
0.939935,119.736,135.353,98.5638,91.8948,178.352,101.987
0.939825,119.667,135.334,98.5839,91.8998,178.437,101.941
0.939723,119.671,135.336,98.8718,91.9349,178.465,101.928
0.939635,119.894,135.333,98.5918,91.9171,178.502,101.799
0.939489,119.84,135.344,98.4038,91.9145,178.578,101.776
0.939531,119.781,135.348,98.3703,91.8732,178.63,101.783
0.938639,119.755,135.384,98.3298,92.1839,178.671,101.767
0.938661,120.001,135.336,97.6312,92.1534,178.725,101.649
0.938338,119.886,135.352,97.6628,92.2778,178.762,101.657
0.938215,119.897,135.31,97.8591,92.2981,178.821,101.645
0.93811,119.866,135.296,98.068,92.2951,178.853,101.654
0.938068,119.771,135.308,98.2118,92.2545,178.863,101.696
0.937909,119.71,135.33,98.8217,92.3019,178.896,101.71
0.938678,119.692,135.357,98.978,91.9563,178.938,101.723
0.938895,119.717,135.366,99.0167,91.854,178.977,101.714
0.938901,119.682,135.409,99.0931,91.8651,179.003,101.721
0.938506,119.629,135.406,98.0161,92.0889,179.064,101.73
0.938351,119.625,135.415,98.0187,92.1588,179.106,101.739
0.938266,119.594,135.425,98.0468,92.1832,179.111,101.749
0.938253,119.592,135.428,98.0775,92.1757,179.12,101.748
0.93801,119.559,135.446,98.0323,92.1423,179.165,101.752
0.93823,119.587,135.411,98.0429,92.0669,179.191,101.757
0.938527,119.572,135.41,98.1145,91.9672,179.211,101.758
0.938683,119.592,135.454,97.8825,91.8388,179.238,101.745
0.938641,119.619,135.428,97.8951,91.8615,179.257,101.734
0.938696,119.611,135.436,98.0029,91.861,179.29,101.74
0.93876,119.643,135.399,98.1115,91.8036,179.303,101.725
0.939341,119.581,135.398,98.1539,91.5656,179.337,101.74
0.939009,119.601,135.404,98.2094,91.732,179.356,101.731
0.938904,119.505,135.464,98.0289,91.7933,179.436,101.744
0.939164,119.486,135.482,98.0599,91.6873,179.439,101.754
0.939076,119.554,135.486,98.044,91.7143,179.434,101.732
0.939108,119.577,135.471,97.9666,91.7352,179.401,101.73
0.93924,119.576,135.483,98.2705,91.662,179.422,101.746
0.939238,119.603,135.494,98.2402,91.6411,179.451,101.737
0.939214,119.771,135.519,98.4649,91.6884,179.465,101.66
0.939513,119.95,135.52,98.4899,91.5232,179.459,101.591
0.939388,120.013,135.478,98.5176,91.5956,179.42,101.6
0.939446,119.931,135.439,98.2529,91.5793,179.47,101.647
0.939614,119.842,135.466,98.2861,91.5408,179.483,101.669
0.93956,119.827,135.457,98.282,91.5893,179.476,101.688
0.939856,119.887,135.459,98.1755,91.4466,179.485,101.652
0.940338,119.972,135.481,98.188,91.3225,178.308,101.911
0.940227,120.018,135.45,98.2269,91.3554,178.362,101.892
0.940253,120.02,135.46,97.0346,91.3659,177.928,102.032
0.940186,119.999,135.449,97.377,91.3774,178.085,102.019
0.940046,120.077,135.465,98.0581,91.4573,178.16,102.006
0.939741,120.031,135.465,98.5962,91.599,178.267,101.988
0.939781,119.875,135.474,98.6716,91.5957,178.314,102.015
0.939779,119.867,135.462,98.7215,91.6309,178.348,102.038
0.939888,119.808,135.468,99.0035,91.5786,178.452,102.04
0.939561,119.771,135.482,98.856,91.7536,178.508,102.015
0.93965,119.803,135.474,98.7849,91.7687,178.561,102.041
0.939786,119.805,135.472,98.7528,91.7692,177.993,102.229
0.940007,119.806,135.467,98.8723,91.6699,178.113,102.181
0.939869,119.812,135.482,98.8233,91.6789,178.217,102.143
0.940607,119.747,135.485,98.9915,91.487,178.336,102.106
0.941594,119.945,135.48,99.004,91.6569,178.414,102.171
0.94157,119.999,135.442,98.9701,91.5911,178.482,102.156
0.941112,119.972,135.432,98.983,91.7018,178.573,102.121
0.941417,119.976,135.429,99.0527,91.6244,178.685,102.087
0.941313,120.032,135.424,98.8797,91.6244,178.72,102.012
0.941257,119.908,135.4,98.9144,91.6401,178.802,102.007
0.941094,120.058,135.394,98.9927,91.685,178.877,101.977
0.941228,120.055,135.372,98.3839,91.6252,178.971,101.953
0.941315,120.073,135.355,98.3904,91.5927,179.049,101.911
0.941084,120.1,135.341,98.0413,91.6543,179.064,101.899
0.940929,120.108,135.314,98.0429,91.7277,179.089,101.88
0.940902,120.088,135.327,98.0401,91.7091,179.154,101.86
0.940807,120.072,135.31,98.0739,91.7405,179.176,101.856
0.940712,120.08,135.325,98.1057,91.8025,179.275,101.836
0.940767,120.124,135.318,98.2321,91.6982,179.277,101.83
0.940721,120.085,135.315,98.2795,91.7016,179.356,101.818
0.940024,120.005,135.309,98.2768,91.9585,179.369,101.816
0.940211,120.094,135.325,98.2014,91.8811,179.426,101.801
0.940321,120.068,135.325,98.2079,91.8265,179.43,101.792
0.940266,120.049,135.329,98.1867,91.854,179.452,101.783
0.940406,120.075,135.291,98.3949,91.7639,179.52,101.805
0.940701,120.06,135.276,98.4911,91.6132,179.55,101.741
0.940733,120.078,135.234,98.0389,91.6282,179.588,101.741
0.940668,120.322,135.2,98.2957,91.6636,179.614,101.637
0.940638,120.251,135.21,98.4983,91.6084,179.606,101.69
0.940378,120.122,135.212,98.591,91.7063,179.594,101.706
0.940231,120.146,135.149,98.5642,91.7422,179.696,101.685
0.939148,120.154,135.078,98.6394,92.1606,179.703,101.668
0.939217,120.02,135.085,98.6406,92.118,179.745,101.732
0.942709,120.027,135.069,98.6786,91.8785,179.742,101.922
0.94236,119.979,135.065,98.6867,91.9581,179.805,101.903
0.941805,119.971,135.065,98.7265,92.1137,179.876,101.906
0.939418,119.934,135.405,97.9633,91.8293,178.351,102.088
0.939337,119.875,135.404,98.2026,91.8872,178.47,102.064
0.939737,119.922,135.393,97.6393,91.7081,178.568,101.995
0.939676,119.903,135.446,97.8399,91.6921,178.596,102.009
0.939875,119.878,135.457,97.87,91.5894,178.698,101.983
0.939821,119.901,135.453,97.8479,91.6145,178.726,101.984
0.939891,119.889,135.435,97.9177,91.6428,178.818,101.969
0.940294,119.876,135.426,97.8697,91.5868,178.866,101.97
0.940219,119.938,135.39,97.7793,91.6401,178.892,101.948
0.940221,120.139,135.389,97.4883,91.6565,178.91,101.866
0.94038,120.208,135.364,97.5888,91.5991,179.034,101.831
0.940212,120.211,135.363,97.6551,91.7294,179.042,101.865
0.939888,120.169,135.375,97.9902,91.8701,179.054,101.866
0.94032,120.13,135.4,97.6883,91.7476,179.076,101.898
0.940334,120.137,135.394,97.453,91.7852,179.132,101.884
0.940222,120.139,135.386,97.5889,91.8268,179.158,101.868
0.940116,120.157,135.383,97.4298,91.8293,178.258,102.135
0.939854,120.15,135.377,97.4728,91.8762,178.345,102.117
0.939839,120.083,135.382,97.933,91.946,178.455,102.089
0.939851,119.979,135.381,98.0597,91.9212,178.519,102.077
0.939776,119.946,135.419,98.4037,91.8744,178.584,102.063
0.939403,119.928,135.438,98.5746,92.031,178.663,102.046
0.939254,119.946,135.414,98.5288,92.1126,178.733,102
0.939356,119.966,135.394,98.3544,92.1725,178.766,101.957
0.939437,119.903,135.385,98.3867,92.1214,178.837,101.948
0.939146,119.845,135.415,97.8581,92.2234,178.91,101.927
0.93915,119.837,135.405,98.2364,92.1802,178.932,101.914
0.938912,120.074,135.417,98.071,92.2041,178.969,101.765
0.939017,120.058,135.415,98.1647,92.1398,179.011,101.77
0.938817,120.041,135.407,98.1031,92.1996,179.028,101.811
0.938726,120.091,135.411,97.867,92.2134,179.06,101.794
0.938864,120.06,135.411,97.9292,92.1619,179.084,101.805
0.938765,120.035,135.387,97.9999,92.1773,179.14,101.819
0.938708,119.942,135.386,98.0251,92.1376,179.167,101.83
0.938685,119.974,135.385,98.3054,92.1225,179.165,101.826
0.938586,119.974,135.343,98.2675,92.1469,179.184,101.831
0.938531,120.013,135.312,98.2029,92.1363,179.193,101.847
0.938404,120.097,135.133,98.2546,92.1353,179.179,101.869
0.939178,120.018,135.096,98.2273,91.8383,178.183,102.18
0.939039,120.02,135.091,98.1739,91.8763,178.228,102.202
0.939278,119.978,135.12,97.5446,91.6407,178.281,102.217
0.938572,119.985,135.103,97.7074,91.894,178.328,102.21
0.938369,119.961,135.114,97.6004,91.9405,178.36,102.209
0.938172,120.003,135.058,97.5743,92.0203,178.395,102.209
0.938087,120.008,135.024,97.6834,92.0498,178.462,102.182
0.937718,119.951,135.037,98.1353,92.2311,178.478,102.198
0.93771,120.143,135.029,98.0699,92.2319,178.518,102.043
0.938435,120.238,135.019,98.0812,92.0377,178.543,102.036
0.938504,120.123,135.021,98.2222,91.9905,178.556,102.045
0.938546,120.101,135.005,98.2058,91.9656,178.552,102.052
0.938826,120.078,135.008,98.29,91.8959,178.541,102.059
0.939356,120.026,135.012,98.5402,91.8219,177.918,102.284
0.939775,120.118,135.031,98.5793,91.7033,178.011,102.196
0.939894,120.151,135.018,98.581,91.7225,178.069,102.17
0.940718,120.111,135.075,98.7291,91.435,178.106,102.183
0.940457,120.086,135.086,98.5302,91.5515,178.154,102.165
0.940619,120.084,135.093,98.5454,91.591,177.753,102.317
0.940513,120.083,135.098,98.0285,91.6482,177.851,102.281
0.940187,120.064,135.105,98.169,91.8751,177.624,102.367
0.940221,120.05,135.135,98.1712,91.8832,177.789,102.308
0.940169,119.97,135.127,98.3264,91.9271,177.87,102.317
0.940248,119.99,135.107,98.7306,91.962,177.968,102.294
0.94055,119.935,135.186,98.6738,91.7344,178.042,102.221
0.941024,119.918,135.182,98.1593,91.532,178.113,102.196
0.941157,119.965,135.179,98.1231,91.5066,178.158,102.168
0.941245,119.91,135.171,98.1287,91.5062,178.233,102.144
0.941505,119.882,135.181,98.1878,91.5071,178.343,102.115
0.941706,119.939,135.246,98.0322,91.4257,178.397,102.094
0.941822,119.96,135.236,98.0484,91.4199,178.495,102.04
0.94196,119.941,135.229,98.1952,91.3781,178.515,102.069
0.941961,119.963,135.252,98.2237,91.3359,178.554,102.071
0.941952,119.884,135.312,98.1736,91.3836,178.596,102.059
0.942257,119.895,135.308,98.2855,91.2487,178.641,102.042
0.942595,119.91,135.31,98.2022,91.2252,178.046,102.188
0.942355,119.991,135.286,98.0719,91.3099,178.159,102.161
0.942671,119.985,135.308,96.1989,91.2118,178.307,102.108
0.94279,120.168,135.314,97.4488,91.1915,178.441,101.947
0.942793,120.108,135.333,97.8668,91.1907,178.495,101.984
0.942798,120.122,135.328,98.7317,91.2335,178.556,101.975
0.942738,120.291,135.331,98.6056,91.3002,178.613,101.866
0.941861,120.161,135.375,98.6417,91.7894,178.624,101.913
0.942482,120.162,135.386,98.5342,91.5617,178.669,101.879
0.942689,120.124,135.406,98.562,91.4846,178.784,101.848
0.942836,120.15,135.394,98.551,91.4224,178.851,101.836
0.942787,120.227,135.343,98.0375,91.4593,178.859,101.835
0.94234,120.13,135.325,98.0925,91.6137,178.84,101.856
0.942621,120.132,135.277,98.0849,91.4575,178.884,101.862
0.942554,120.075,135.317,98.0758,91.4947,178.887,101.883
0.942378,120.069,135.32,97.7827,91.5287,178.927,101.882
0.94348,120.069,135.321,98.1322,90.9582,178.935,101.873
0.943386,120.068,135.314,98.3651,90.9733,178.957,101.877
0.942331,120.159,135.32,98.3191,91.3835,179.04,101.864
0.942223,120.103,135.315,98.4365,91.473,179.066,101.853
0.942077,120.083,135.325,98.4886,91.4302,179.097,101.848
0.941917,120.255,135.326,98.4233,91.5674,179.106,101.768
0.94142,120.215,135.34,98.3787,91.7232,179.126,101.777
0.941101,120.204,135.32,98.3509,91.792,179.136,101.761
0.941374,120.141,135.367,97.8733,91.639,179.161,101.787
0.941399,120.117,135.376,97.4698,91.5565,179.157,101.799
0.942016,120.089,135.354,97.4563,91.8099,179.178,101.889
0.941504,120.019,135.369,97.3628,91.9361,179.173,101.87
0.941394,119.969,135.364,97.5272,91.9721,179.173,101.867
0.94151,119.96,135.338,97.6213,91.8531,178.164,102.159
0.941328,119.881,135.387,97.6069,91.8683,177.796,102.29
0.940865,119.855,135.399,97.5926,91.8887,177.883,102.276
0.940579,119.85,135.392,97.6698,91.928,177.976,102.241
0.940541,119.791,135.38,97.6864,91.9142,177.696,102.366
0.940031,119.765,135.377,98.0619,91.9886,177.889,102.289
0.939872,119.776,135.38,98.2283,91.9475,177.989,102.233
0.94001,119.762,135.383,98.3515,91.804,178.133,102.17
0.93962,119.78,135.365,98.325,91.9065,178.183,102.15
0.939503,119.837,135.203,98.479,91.9062,178.277,102.078
0.939295,119.842,135.224,98.4751,91.9283,178.374,102.039
0.939709,119.858,135.195,98.5844,91.7652,178.563,101.987
0.940873,119.814,135.215,98.5898,91.1826,178.595,101.983
0.940699,119.814,135.246,98.6357,91.1722,178.733,101.949
0.940882,119.799,135.243,98.6467,91.1031,178.76,101.938
0.940988,119.694,135.322,98.7189,91.0488,178.82,101.953
0.941445,119.681,135.326,98.7607,90.8814,178.93,101.925
0.94134,119.922,135.298,97.6215,90.9163,178.954,101.749
0.941391,119.915,135.298,97.921,90.9073,179.013,101.733
0.940084,119.904,135.306,97.9233,91.538,179.067,101.727
0.940078,120.178,135.279,97.7321,91.529,179.1,101.626
0.941178,120.184,135.294,97.8487,91.0501,179.121,101.648
0.941082,120.146,135.308,97.8229,91.0817,179.205,101.599
0.940982,120.086,135.299,97.8843,91.2966,178.248,101.873
0.940697,120.08,135.272,98.2579,91.4091,178.382,101.85
0.94044,120.047,135.3,98.6026,91.3671,178.48,101.834
0.940434,120.028,135.301,98.5933,91.4065,178.601,101.804
0.940357,119.963,135.302,98.6454,91.3982,178.747,101.776
0.940266,119.949,135.295,98.5976,91.4084,178.788,101.786
0.940387,119.929,135.337,98.1358,91.4053,178.817,101.809
0.940287,119.922,135.346,98.3803,91.3386,178.87,101.811
0.940107,119.797,135.376,98.5019,91.3328,178.929,101.801
0.939874,119.787,135.37,98.4535,91.3662,178.969,101.79
0.939835,119.737,135.359,98.4843,91.4048,178.985,101.816
0.939617,120.013,135.339,95.5402,91.459,179.028,101.692
0.939689,119.991,135.367,95.0294,91.3508,179.058,101.704
0.939474,119.993,135.366,98.1976,91.4488,179.07,101.719
0.93943,119.972,135.359,98.201,91.4446,179.089,101.724
0.939455,119.989,135.366,97.9309,91.4123,179.109,101.726
0.939176,119.906,135.415,97.9535,91.5165,179.13,101.753
0.939186,119.904,135.422,97.9945,91.4957,179.132,101.746
0.939118,119.863,135.429,97.4163,91.4435,179.137,101.756
0.938997,119.844,135.417,97.4907,91.4767,179.144,101.765
0.939077,119.806,135.446,97.9549,91.4228,179.171,101.769
0.939249,119.765,135.471,97.4786,91.1748,179.189,101.787
0.939516,119.776,135.45,97.5271,91.0167,179.196,101.797
0.939448,119.828,135.404,97.5627,91.0458,179.203,101.801
0.938941,119.813,135.407,97.3932,91.2261,179.215,101.781
0.938723,119.785,135.414,97.2957,91.278,179.231,101.777
0.938613,120.005,135.347,97.1251,91.3479,179.278,101.684
0.938617,119.957,135.353,97.2534,91.367,179.326,101.707
0.93886,119.901,135.365,97.4323,91.3465,178.223,102.011
0.9385,119.873,135.323,97.4984,91.4059,178.363,101.977
0.938417,119.84,135.346,97.5506,91.449,178.46,101.968
0.938148,119.788,135.318,97.868,91.4907,178.526,101.959
0.938042,119.762,135.328,97.9877,91.5243,178.631,101.915
0.938188,119.754,135.333,98.2383,91.4213,178.734,101.883
0.93821,119.765,135.327,98.0887,91.3985,178.791,101.884
0.938038,120.003,135.282,97.9415,91.433,178.859,101.76
0.937977,120.007,135.26,97.9327,91.5553,178.181,101.969
0.937894,120.011,135.231,98.1363,91.5995,178.236,101.97
0.937697,119.892,135.248,98.2098,91.5987,178.383,101.943
0.937568,119.877,135.269,98.3386,91.609,178.489,101.924
0.9376,119.836,135.27,98.3332,91.6263,178.569,101.877
0.937924,119.758,135.282,98.4507,91.448,178.634,101.879
0.937755,119.76,135.28,98.6424,91.4953,178.686,101.877
0.93766,119.739,135.254,98.6053,91.6009,178.791,101.866
0.9378,119.71,135.315,98.6006,91.5332,178.829,101.871
0.93793,119.709,135.33,98.6503,91.6178,178.148,102.088
0.937954,119.735,135.275,98.2224,91.5799,178.395,102.016
0.937998,119.687,135.286,98.1527,91.5823,178.51,101.994
0.937385,119.689,135.276,98.1781,91.8074,178.597,101.971
0.937395,119.663,135.276,98.2782,91.8157,178.764,101.931
0.93749,119.633,135.289,98.2589,91.7946,178.875,101.9
0.937639,119.717,135.284,98.1758,91.7154,178.997,101.796
0.937492,119.729,135.258,98.1135,91.9533,178.29,101.965
0.937465,119.77,135.202,98.3369,91.9464,178.426,101.924
0.938576,119.92,135.25,98.2803,91.4659,178.506,101.841
0.938877,119.955,135.222,98.3403,91.2242,178.617,101.802
0.938951,119.975,135.242,97.3388,91.2257,178.818,101.749
0.938538,119.774,135.247,97.3857,91.3793,178.927,101.753
0.938546,119.731,135.275,97.366,91.3128,179.006,101.756
0.938141,119.732,135.277,97.7268,91.5319,179.162,101.728
0.938694,119.731,135.281,95.8974,91.3067,179.251,101.711
0.938967,119.864,135.306,96.7162,91.2294,179.382,101.695
0.939051,119.983,135.328,97.059,91.1383,179.483,101.606
