height,leftHipAngle,rightHipAngle,leftKneeAngle,RightKneeAngle,chestAngle,chestKneeAngle
1.54992,107.632,104.094,157.077,164.256,174.911,162.605
1.55232,108.985,99.9918,162.623,166.058,174.16,164.396
1.56404,108.508,98.6714,163.992,165.336,175.639,163.851
1.53489,107.011,99.1394,167.66,166.607,175.174,163.593
1.52891,106.796,98.0864,168.623,166.966,175.266,164.197
1.52454,106.633,97.5095,169.198,167.363,175.47,164.151
1.46679,106.324,97.4403,168.922,167.511,175.697,164.024
1.46296,106.533,97.5742,168.791,167.774,175.858,163.831
1.45972,106.934,97.5431,169.026,168.098,176.003,163.789
1.45861,107.385,97.6596,168.928,168.099,176.163,163.693
1.46005,108.063,97.2927,168.606,168.63,176.258,163.788
1.46078,108.449,97.0965,168.56,168.555,176.388,163.876
1.46291,108.51,96.8212,169.598,168.813,176.43,164.273
1.46681,108.231,96.5816,168.751,168.508,176.487,164.56
1.47299,107.913,96.3589,167.627,168.151,176.52,164.985
1.47935,107.104,96.1528,167.216,167.406,176.438,165.846
1.48691,105.564,96.2361,167.567,167.228,176.417,167.164
1.49285,104.003,96.5527,167.7,166.814,176.315,168.317
1.49668,102.582,96.9135,168.341,166.852,176.099,169.096
1.50019,102.897,97.1234,166.346,166.758,175.987,169.228
1.50258,103.611,97.507,163.353,166.463,175.925,168.544
1.50287,103.119,98.3696,163.279,166.168,175.854,168.497
1.5033,103.419,99.2283,162.38,166.013,175.782,168.053
1.50177,103.531,100.725,162.81,164.652,175.752,167.377
1.49984,103.522,102.508,163.516,163.936,175.688,166.694
1.49964,103.278,104.053,163.531,163.172,175.658,166.256
1.49907,102.247,105.554,164.374,163.508,175.627,165.835
1.49837,101.538,106.39,164.991,164.002,175.655,165.711
1.49919,101.212,107.069,165.022,164.386,175.739,165.509
1.49982,100.977,107.618,165.091,164.637,175.813,165.533
1.4995,101.138,107.988,165.178,166.236,175.901,165.621
1.499,101.03,108.168,165.355,166.543,175.883,165.896
1.49871,101.994,107.039,164.752,167.344,175.784,166.105
1.5002,103.49,105.498,163.617,167.857,175.704,166.032
1.5,104.204,104.837,162.533,167.867,175.641,165.672
1.49903,104.772,104.61,161.939,167.901,175.555,165.223
1.49797,105.592,103.953,161.073,168.028,175.581,164.783
1.49663,105.701,103.708,160.853,167.776,175.646,164.414
1.49535,105.473,103.037,160.15,167.857,175.742,164.003
1.49483,105.136,102.466,160.245,168.074,175.829,163.885
1.49602,104.963,102.146,162.247,168.183,175.997,164.098
1.49875,104.131,101.857,165.853,168.263,176.097,165.053
1.50126,103.73,101.372,167.903,168.606,176.228,165.526
1.50275,103.503,101.116,167.809,168.364,176.278,165.887
1.50357,103.444,100.888,167.168,168.191,176.401,165.822
1.50266,103.087,100.924,167.401,167.687,176.468,166.094
1.50733,102.537,101.289,168.348,167.032,176.438,166.492
1.51081,102.244,101.808,168.098,166.513,176.349,166.722
1.51132,102.855,102.191,166.125,166.092,176.234,166.245
1.5125,102.897,102.864,163.906,166.071,176.075,165.985
1.5102,102.947,103.661,163.213,165.96,176.002,165.666
1.50874,103.282,104.568,162.681,165.617,175.954,165.193
1.50793,103.293,105.694,162.157,164.886,175.904,164.747
1.50608,102.565,107.06,162.452,164.762,175.912,164.524
1.5057,101.913,108.445,162.952,163.781,175.954,164.164
1.50608,100.985,109.652,163.385,163.538,176.081,163.756
1.50748,100.567,110.416,163.353,162.91,176.275,163.36
1.5089,99.8851,111.321,163.213,162.503,176.41,163.164
1.51007,99.7072,112.071,163.614,162.245,176.593,163.024
1.50965,99.9902,112.235,163.33,162.23,176.688,163.146
1.5099,99.8064,112.458,163.518,162.551,176.725,163.374
1.5093,99.8199,112.038,163.423,163.989,176.703,163.828
1.50804,100.3,111.079,162.301,165.821,176.688,164.044
1.50503,101.315,110.517,162.384,166.212,176.689,163.862
1.50257,102.051,110.919,161.844,165.072,176.691,163.528
1.50219,102.209,111.272,161.278,165.55,176.745,163.252
1.50445,102.131,110.838,160.903,166.913,176.801,163.32
1.5061,101.416,110.271,163.192,167.505,176.941,163.715
1.50837,100.931,110.029,164.119,167.913,177.008,164.189
1.51051,100.474,109.615,164.263,168.337,177.162,164.72
1.51091,100.334,109.325,164.314,168.681,177.222,164.992
1.51092,100.463,109.127,164.078,169.03,177.343,164.838
1.50913,100.713,109.117,163.91,168.833,177.429,164.531
1.5037,101.705,109.748,163.819,167.556,177.526,163.52
1.49778,103.353,111.977,162.729,163.547,177.586,161.484
1.49509,103.935,114.016,161.834,164.953,177.593,160.019
1.49533,104.121,114.88,161.614,163.468,177.504,159.47
1.4981,103.928,114.994,161.202,163.094,177.436,159.505
1.4991,102.842,113.838,163.647,162.696,177.416,160.179
1.50101,101.456,113.419,166.279,162.478,177.472,160.934
1.50261,101.131,112.395,167.296,161.784,177.508,161.49
1.50379,101.61,111.302,167.975,162.387,177.584,161.89
1.50453,103.323,109.335,167.509,162.9,177.446,162.28
1.50433,103.906,107.82,166.462,163.703,177.537,161.77
1.50235,104.143,106.48,165.087,164.671,177.603,161.13
1.50374,103.697,105.072,163.057,165.27,177.596,160.809
1.50658,101.493,103.568,158.878,166.159,177.543,161.425
1.50881,99.8142,102.5,160.368,165.227,177.443,161.554
1.51272,97.6302,101.812,160.442,164.535,177.316,162.327
1.51681,97.1382,105.95,164.231,162.812,177.201,160.366
1.51745,98.4275,106.823,163.665,162.016,177.07,159.761
1.51565,98.9973,107.926,164.914,161.58,177.003,159.327
1.51516,99.6807,107.842,164.881,159.715,176.963,159.336
1.51382,100.272,107.106,164.754,158.61,176.932,159.556
1.51255,99.8903,106.365,166.1,159.259,176.921,160.034
1.51232,99.1068,105.808,168.118,159.682,176.914,160.429
1.51262,98.681,104.679,169.476,160.706,176.916,160.916
1.51063,98.8475,103.965,169.243,160.869,176.912,160.98
1.50615,98.9881,103.368,170.162,160.401,176.916,160.942
1.50552,99.3466,102.645,170.208,160.011,176.817,160.885
1.50489,99.6699,101.799,169.445,160.002,176.786,160.923
1.50596,100.866,100.554,165.613,162.698,176.88,160.958
1.50499,103.252,100.772,161.563,163.253,176.974,159.903
1.50071,105.877,101.379,159.007,163.086,177.035,158.787
1.50479,106.402,101.785,159.963,162.319,177.022,158.716
1.5048,106.934,101.965,162.485,161.329,176.911,158.939
1.50551,107.47,103.787,162.665,159.509,176.862,158.741
1.50611,106.583,105.206,163.56,162.671,176.852,159.256
1.50678,105.841,105.887,164.454,162.516,176.774,159.927
1.50828,105.162,106.107,165.176,162.623,176.683,160.551
1.5104,105.087,105.971,165.71,161.977,176.493,161.452
1.5132,104.646,105.755,165.013,162.085,176.23,162.351
1.51893,104.011,105.412,164.49,162.342,176.441,162.625
1.51987,103.008,105.301,161.244,162.534,176.106,163.483
1.51778,103.172,105.539,160.401,162.948,176.171,163.337
1.51453,104.234,105.736,159.929,164.253,176.132,163.28
1.50842,104.555,105.85,162.521,164.331,175.895,164.09
1.503,105.137,106.827,166.046,164.318,176.03,164.092
1.50068,106.736,108.204,166.092,163.165,176.13,163.519
1.50056,107.16,109.92,164.559,161.588,175.843,163.642
1.49878,107.134,111.785,164.706,162.697,175.99,162.645
1.49772,106.232,112.878,164.836,163.167,175.853,162.728
1.49817,105.326,114.052,164.327,163.546,175.808,162.682
1.50503,104.074,114.44,165.085,165.008,175.702,163.641
1.51059,102.813,112.267,166.012,171.71,175.648,165.592
1.51543,102.193,111.934,165.901,170.185,175.656,165.873
1.51991,101.896,110.764,165.418,171.003,175.563,166.378
1.5202,101.926,110.43,165.336,171.598,175.656,166.742
1.52161,102.564,109.029,165.133,172.233,175.638,166.904
1.52126,103.333,106.885,164.936,176.148,175.667,168.007
1.51967,103.674,106.41,164.846,175.786,175.738,167.505
1.51673,103.756,106.218,165.188,174.13,175.893,166.963
1.51287,104.379,106.735,165.06,171.444,176.06,166.021
1.51069,104.846,107.772,164.9,167.746,176.129,165.077
1.51129,105.47,108.511,164.077,170.3,175.954,164.385
1.50936,105.321,108.254,163.406,169.532,175.985,164.181
1.50851,104.917,107.583,163.543,167.535,175.83,164.35
1.50743,104.154,107.157,163.687,166.568,175.865,164.767
1.50698,103.662,105.794,163.819,167.695,175.965,165.313
1.50535,103.429,102.207,163.836,177.749,176.145,167.192
1.50372,103.326,102.895,163.807,176.234,176.337,166.843
1.50169,103.448,103.232,163.975,176.141,176.451,166.753
1.50071,103.236,104.483,164.126,172.375,176.499,165.972
1.49977,103.039,105.504,164.158,169.829,176.517,165.315
1.49926,102.697,105.648,164.065,168.941,176.518,165.116
1.50112,102.524,105.14,163.788,168.779,176.494,165.106
1.50127,102.101,104.025,164.235,169.692,176.51,165.375
1.50055,101.955,103.449,163.92,169.574,176.522,165.386
1.49514,101.853,102.465,163.456,170.721,176.464,165.865
1.49547,101.799,101.631,162.951,171.206,176.459,165.839
1.49488,101.722,101.081,163.053,173.139,176.449,165.789
1.49341,101.547,100.838,162.826,173.053,176.322,166.027
1.49381,101.108,100.914,162.767,172.747,176.187,166.318
1.49329,101.1,101.14,162.549,172.717,176.13,166.275
1.49305,101.171,102.505,162.386,171.698,176.087,165.58
1.49349,101.248,102.771,162.714,171.09,175.999,165.587
1.49784,101.373,102.088,162.09,171.53,176.02,165.619
1.50078,101.709,100.555,162.269,172.378,175.938,166.1
1.50342,102.727,98.882,161.753,172.375,175.761,166.405
1.50551,103.765,97.7602,160.879,172.761,175.598,166.407
1.50608,104.702,97.0677,159.571,172.717,175.448,166.084
1.50615,105.212,97.1823,158.392,171.909,175.382,165.566
1.50485,106.035,97.2063,159.281,171.429,175.303,165.167
1.50426,106.284,97.506,159.092,175.255,175.303,164.95
1.50425,106.563,97.9831,159.08,173.291,175.284,164.662
1.50306,106.743,103.195,158.964,161.878,175.279,162.394
1.5018,107.564,104.438,158.864,161.231,175.243,161.389
1.48463,108.166,105.398,159.802,161.459,175.618,160.32
1.48333,108.129,106.125,159.288,160.178,175.64,160.047
1.48259,107.807,107.043,159.397,159.065,175.602,160.032
1.4844,107.768,107.482,160.036,158.19,175.763,160.295
1.49101,107.54,107.395,160.659,158.065,175.805,161.048
1.49753,106.975,106.83,160.991,158.604,175.839,162.012
1.50198,106.251,105.907,161.716,159.673,175.804,163.166
1.50259,106.859,104.968,161.714,160.46,175.403,163.491
1.50481,107.129,104.517,160.894,160.216,176.158,163.114
1.50417,107.736,104.906,158.641,159.397,176.249,162.166
1.50131,107.551,105.31,158.783,159.531,176.349,161.929
1.50053,107.117,105.559,159.075,159.896,176.522,162.052
1.5012,106.858,105.654,159.561,160.764,176.652,162.391
1.50335,106.278,105.401,161.457,160.317,176.83,162.912
1.5045,105.497,105.116,162.603,161.246,177.068,163.267
1.50278,104.501,104.378,163.31,165.023,177.303,163.666
1.5009,103.332,104.56,163.67,167.145,177.519,163.897
1.50938,102.351,104.379,164.654,163.137,177.635,164.235
1.50852,101.165,104.459,165.945,164.796,177.733,164.289
1.50437,99.8629,104.604,166.079,165.697,177.972,164.195
1.50295,100.156,104.808,165.843,165.28,177.965,163.818
1.49904,101.545,105.891,164.536,162.647,177.795,162.848
1.49204,101.898,108.758,166.745,157.969,177.725,160.919
1.49105,103.051,110.792,164.305,156.052,177.636,159.305
1.49162,103.772,112.097,163.103,155.801,177.054,158.844
1.49184,103.829,112.368,162.937,155.757,176.764,158.756
1.49246,103.687,111.305,163.023,157.285,176.622,158.942
1.49518,102.595,109.878,165.458,157.795,176.431,159.831
1.49547,103.053,108.68,164.871,158.378,176.207,160.441
1.49467,103.292,107.866,165.431,159.072,176.124,161.059
1.49716,103.51,107.069,165.157,156.813,176.026,162.011
1.49791,103.47,106.14,165.531,159.381,175.926,163.133
1.49773,103.869,104.709,165.575,161.035,175.928,164.199
1.49753,104.383,103.082,165.415,163.486,175.989,165.084
1.4963,105.158,102.228,165.159,164.465,176.002,165.334
1.49544,105.901,102.62,164.338,165.074,176.002,164.906
1.49416,106.546,103.99,163.434,164.113,175.98,164.222
1.49255,107.833,104.772,162.123,163.624,175.868,163.308
1.48998,108.882,105.896,161.416,163.109,175.828,162.553
1.48873,109.614,106.003,160.773,163.074,175.775,162.449
1.48826,109.987,106.073,161.115,163.062,175.724,162.643
1.48808,109.845,106.404,162.429,162.804,175.717,162.994
1.49209,107.705,106.202,164.534,164.867,175.79,164.286
1.4944,106.25,106.385,165.993,164.103,175.735,165.147
1.49789,104.206,107.962,167.279,163.037,175.804,165.785
1.50063,103.378,108.298,167.863,165.91,175.941,166.442
1.50158,102.405,108.968,167.782,167.593,176.069,166.696
1.50027,102.821,106.898,166.868,174.332,176.146,167.649
1.49653,104.144,108.118,164.793,172.536,176.143,166.279
1.49396,104.883,109.601,163.634,170.019,176.044,165.368
1.49458,104.871,111.038,162.132,167.652,175.946,164.831
1.49399,104.715,111.469,162.082,166.813,175.831,164.665
1.49389,104.554,111.343,162.372,166.31,175.719,164.733
1.49437,104.28,110.822,163.002,166.351,175.646,165.127
1.49523,103.053,110.176,164.809,165.681,175.587,165.876
1.49492,102.742,109.372,165.599,165.986,175.559,166.203
1.49473,103.254,108.089,165.426,166.595,175.562,166.652
1.49424,103.797,106.206,165.898,167.396,175.561,167.387
1.49355,103.642,104.975,167.395,167.253,175.615,167.838
1.49295,104.217,103.586,168.329,166.731,175.615,168.123
1.49164,104.885,102.344,168.591,166.544,175.652,168.271
1.48957,105.586,102.456,168.478,164.913,175.759,167.751
1.479,107.186,104.516,167.276,162.224,175.69,166.433
1.47431,108.194,104.796,166.622,163.261,175.611,165.682
1.473,108.481,105.043,166.174,162.134,175.523,165.361
1.47172,108.511,104.605,166.034,162.065,175.461,165.354
1.47327,107.928,103.877,166.063,162.123,175.353,165.766
1.4767,107.652,103.286,165.535,162.99,175.392,166.253
1.4802,107.297,103.457,165.601,163.382,175.463,166.538
1.4825,106.202,103.268,165.954,164.977,175.319,167.312
1.48527,104.551,103.644,166.208,166.13,175.407,167.367
1.48654,103.333,104.356,166.13,166.07,175.346,167.716
1.48788,102.365,104.981,165.185,165.727,175.227,167.772
1.48568,103.097,106.09,162.544,165.262,175.152,166.904
1.47922,103.171,107.646,162.14,164.592,175.155,165.929
1.47263,103.18,109.17,162.246,164.253,175.081,165.206
1.46799,102.424,110.901,162.847,164.207,174.879,165.529
1.46615,102.299,111.455,163.044,163.904,174.786,165.816
1.4685,102.1,111.421,162.678,163.914,174.735,165.83
1.47091,100.433,111.507,164.689,164.353,174.564,167.529
1.47664,99.7238,112.015,164.765,165.349,174.462,168.538
1.48079,99.0128,112.306,165.468,165.524,174.519,169.084
1.48318,98.6967,112.652,165.579,166.174,174.619,169.471
1.48524,98.2872,112.616,166.293,166.962,174.801,169.746
1.48775,98.3265,112.303,166.29,168.809,175.221,169.317
1.49067,98.1137,111.827,167.344,170.059,175.645,169.355
1.49222,98.6489,110.357,167.433,174.449,176.122,170.023
1.49531,100.03,109.232,167.091,173.745,176.521,168.703
1.49727,101.68,108.875,166.357,172.049,176.844,167.538
1.4986,103.901,110.565,165.146,165.853,177.153,165.685
1.49572,106.333,113.275,163.49,160.292,177.366,163.737
1.48405,109.696,114.093,161.159,161.157,177.481,161.886
1.48464,110.466,113.532,160.356,161.032,177.519,161.295
1.48674,109.372,112.845,160.162,160.539,177.387,160.666
1.48438,108.051,110.484,162.188,161.502,177.493,160.769
1.48287,107.777,105.37,163.898,166.437,177.509,161.877
1.48622,106.722,103.867,164.731,169.23,177.394,162.551
1.48938,106.743,102.899,165.777,167.91,177.299,162.74
1.49209,106.977,100.796,166.835,170.582,177.288,163.677
1.49306,106.855,100.742,167.256,169.488,177.166,163.811
1.49453,106.89,100.763,167.864,169.038,177.074,164.033
1.49592,106.302,101.16,167.915,168.322,177.053,164.174
1.49575,107.258,101.769,165.904,168.045,176.814,163.707
1.49204,110.263,102.188,160.934,168.076,176.621,162.034
1.48635,111.412,103.417,161.27,167.714,176.628,161.292
1.4884,111.361,104.835,160.408,165.748,176.533,160.918
1.48884,111.339,105.407,160.233,165.524,176.474,160.679
1.48883,111.07,105.539,160.348,165.713,176.444,160.811
1.49075,110.112,105.486,161.485,165.809,176.407,161.438
1.49496,108.915,105.29,162.04,165.81,176.48,162.166
1.49977,108.064,97.218,161.58,169.658,176.536,168.623
1.50306,106.792,103.138,162.741,171.621,176.468,166.305
1.50788,104.757,103.753,164.554,172.337,176.381,167.114
1.51067,104.213,103.84,164.564,172.458,176.202,167.977
1.51408,104.205,104.844,164.732,171.565,176.355,167.85
1.51358,104.666,105.758,164.271,170.115,176.423,167.119
1.51243,105.48,107.771,162.57,167.06,176.499,165.788
1.5088,106.908,112.314,158.462,163.795,176.694,163.419
1.50253,108.48,112.922,155.911,163.829,176.765,161.957
1.49934,109.232,113.284,156.207,163.071,176.752,161.379
1.49807,109.537,113.349,156.016,162.893,176.754,161.135
1.49826,109.357,113.36,156.343,163.12,176.763,161.28
1.49421,108.421,113.077,158.085,165.017,176.828,162.185
1.50342,106.77,112.503,160.207,161.357,176.894,163.476
1.50101,105.432,110.195,161.041,166.553,177.001,164.734
1.50094,103.845,109.742,162.642,166.826,177.127,165.188
1.50132,102.412,109.595,163.122,168.456,177.235,165.206
1.50245,101.66,108.606,163.67,169.535,177.333,165.141
1.5042,100.666,107.927,164.541,169.684,177.46,165.061
1.50544,100.597,107.13,164.321,170.027,177.61,164.791
1.50073,102.466,108.017,158.719,170.038,178.071,162.639
1.49459,103.356,109.003,156.693,169.22,178.281,160.548
1.48443,104.754,110.189,155.954,167.267,178.438,158.383
1.48129,105.472,111.275,155.539,165.073,178.494,157.055
1.48217,105.549,111.981,154.606,164.243,178.488,156.454
1.48324,105.356,112.192,154.668,164.6,178.474,156.394
1.48458,104.939,111.936,154.897,165.138,178.453,156.732
1.48919,104.056,110.817,155.615,166.6,178.433,157.778
1.49451,103.076,109.334,157.294,167.398,178.387,159.294
1.50016,103.429,108.206,158.343,168.836,178.259,160.978
1.50469,103.64,107.695,159.734,169.784,178.167,162.352
1.50808,103.898,107.121,160.278,171.983,178.095,163.553
1.51056,103.793,107.588,160.967,172.352,177.823,163.796
1.51172,104.799,107.188,161.317,172.881,178.283,163.544
1.51199,105.674,106.897,161.266,173.444,178.215,163.148
1.51122,107.055,107.36,161.122,171.3,178.217,162.461
1.51091,107.888,107.103,160.686,171.279,178.163,163.101
1.50712,109.876,114.853,157.952,155.361,178.136,158.911
1.50169,112.477,114.207,156.772,156.678,177.595,157.655
1.50291,112.962,114.858,155.987,155.186,177.754,156.723
1.50243,113.429,114.11,155.887,156.425,177.764,156.472
1.50108,113.464,113.517,156.333,156.71,177.679,156.485
1.50092,112.117,111.366,158.394,158.554,177.728,157.395
1.50266,110.484,108.989,160.212,161.402,177.812,158.563
1.50328,108.997,108.143,162.222,163.449,177.961,159.841
1.50043,108.09,107.34,163.477,165.411,178.11,160.915
1.50126,107.313,106.823,164.705,165.483,178.184,161.824
1.5017,106.397,106.647,165.851,165.785,178.232,162.279
1.50242,105.674,105.689,166.208,166.722,178.27,162.874
1.50237,104.383,105.447,167.411,167.153,178.265,163.875
1.50322,103.898,105.404,168.099,166.815,178.273,164.042
1.50463,102.567,106.062,168.389,167.102,178.327,164.197
1.50652,102.791,106.427,166.718,167.262,178.318,163.888
1.50497,104.098,107.536,162.414,166.893,178.404,162.541
1.49746,106.325,109.077,158.731,165.932,178.49,160.545
1.4906,107.103,110.785,161.006,164.271,178.512,159.18
1.48863,107.191,111.944,160.617,163.091,178.508,158.484
1.48953,107.115,112.568,160.466,162.885,178.528,158.059
1.48976,106.572,112.766,160.704,163.017,178.525,158.082
1.49291,105.999,111.957,160.633,163.894,178.469,158.55
1.49611,105.151,109.399,161.317,168.544,178.416,160.443
1.49904,104.785,108.478,161.948,168.358,178.368,161.4
1.50178,104.869,107.723,162.002,169.357,178.255,162.395
1.50332,104.818,107.364,162.724,170.717,178.274,163.097
1.50641,104.646,106.702,162.719,175.583,178.239,164.62
1.50944,104.751,104.173,163.23,171.472,178.155,167.019
1.51201,105.586,105.519,163.362,173.993,178.121,164.95
1.51418,107.421,104.717,162.302,174.498,178.056,164.004
1.51413,108.491,110.066,160.149,163.688,178.088,161.989
1.50996,110.605,113.484,158.992,157.569,178.09,159.686
1.50685,112.197,114.731,157.46,156.287,178.03,158.346
1.50493,112.869,114.966,157.39,155.663,177.848,157.811
1.50475,112.896,114.714,157.452,156.244,177.766,157.828
1.50531,112.631,114.054,157.82,157.292,177.693,158.074
1.50627,111.694,112.958,159.352,159.393,177.612,158.908
1.5085,110.223,111.262,160.608,162.517,177.586,160.022
1.50994,108.835,109.968,162.173,163.307,177.718,161.064
1.5054,105.974,110.211,163.58,165.084,177.971,162.252
1.50598,104.703,108.976,164.676,167.577,178.014,163.349
1.50605,103.592,108.412,166.088,167.873,178.069,164.184
1.50748,102.968,107.605,166.946,168.107,178.029,164.498
1.50933,102.275,107.409,167.113,167.795,178.034,164.497
1.50979,101.939,107.971,166.223,167.713,178.053,164.232
1.50658,103.313,109.089,161.679,167.576,178.108,163.235
1.49697,106.368,111.748,155.373,165.292,178.075,160.516
1.48932,107.338,114.271,156.493,161.847,178.114,158.272
1.48557,108.348,115.215,154.465,161.004,178.036,157.319
1.48458,108.138,115.649,154.8,160.79,177.933,157.132
1.48556,108.101,115.444,155.066,160.915,177.857,157.329
1.48702,107.817,114.846,155.58,161.679,177.768,157.982
1.49134,106.839,112.926,157.19,163.451,177.677,159.479
1.49749,105.223,111.471,160.025,164.351,177.535,161.052
1.50243,104.521,109.434,162.565,165.994,177.333,162.959
1.50825,104.455,108.346,162.743,166.862,177.201,164.403
1.51076,104.822,107.252,163.051,167.947,177.11,165.386
1.5123,105.077,106.584,163.681,169.048,177.03,165.918
1.51569,105.207,106.38,163.431,170.567,176.665,166.068
1.51871,105.866,106.561,163.429,170.793,176.835,165.334
1.52016,106.389,106.058,162.531,171.13,176.85,165.04
1.51931,108.304,107.765,160.936,166.058,176.838,163.197
1.51763,110.328,112.358,159.403,156.785,176.773,161.087
1.51856,111.497,111.464,158.432,158.987,176.661,160.844
1.5189,111.405,111.38,158.467,159.66,176.638,160.951
1.51925,111.184,110.84,158.523,161.278,176.61,161.288
1.51973,109.727,110.157,160.05,163.293,176.602,162.456
1.52191,108.086,108.789,160.984,165.486,176.647,163.952
1.51968,106.336,107.483,162.204,166.981,176.699,165.654
1.51932,105.433,106.253,162.421,168.173,176.601,166.326
1.51993,104.476,105.529,162.946,168.518,176.794,166.694
1.51895,104.272,104.637,163.237,168.723,176.62,167.064
1.51931,104.433,104.307,163.812,167.995,176.666,167.234
1.52029,103.829,104.542,163.789,167.475,176.751,167.205
1.51914,103.417,104.919,163.521,167.075,176.866,166.739
1.51687,104.447,106.371,160.726,166.089,176.999,165.26
1.50577,107.722,108.642,155.797,163.662,177.092,162.428
1.49023,109.329,111.608,157.899,162.271,177.11,160.178
1.48949,109.386,112.023,157.264,162.101,177.13,159.791
1.49203,108.712,112.004,156.489,162.476,177.18,159.778
1.49365,106.487,111.89,156.127,163.496,177.349,159.993
1.49635,104.297,111.044,156.96,164.761,177.488,160.817
1.50242,103.491,108.725,158.099,166.424,177.599,161.978
1.50733,102.973,106.892,159.151,167.809,177.646,163.183
1.50714,103.003,105.301,160.78,169.569,177.647,164.432
1.50917,102.595,105.047,161.126,170.244,177.723,165.053
1.50945,103.168,105.149,162.084,171.053,177.484,165.699
1.51092,103.175,104.966,163.307,171.265,177.272,166.268
1.5112,105.008,104.982,162.629,171.078,176.958,165.76
1.51411,107.399,106.538,160.088,168.158,177.299,164.093
1.51304,110.442,109.719,156.278,161.979,177.124,162.012
1.51515,112.24,110.173,155.928,162.203,176.838,161.115
1.51629,112.242,110.866,155.92,160.861,176.439,160.828
1.51797,111.761,110.772,155.983,160.942,176.208,161.086
1.52099,110.658,110.315,156.99,161.466,176.029,162.011
1.52468,108.953,108.723,159.371,164.196,176.136,163.77
1.52497,107.815,108.085,160.785,164.219,176.001,164.481
1.52562,106.768,107.907,160.947,163.913,176.018,164.729
1.5249,105.754,107.919,161.923,165.735,176.185,165.131
1.52332,105.088,107.578,162.453,167.766,176.607,165.501
1.52171,103.32,107.848,163.512,168.351,177.017,165.861
1.5219,102.852,107.594,164.758,168.187,177.084,166.312
1.52128,102.392,107.222,166.196,167.824,177.166,166.623
1.52083,102.116,107.308,166.227,167.084,177.253,166.174
1.51801,103.031,108.434,163.916,165.088,177.127,164.89
1.49797,107.683,111.129,161.534,162.667,176.986,161.595
1.49734,107.669,111.48,160.968,161.985,176.989,161.053
1.49788,107.639,111.521,160.801,161.883,176.994,160.902
1.50002,107.478,111.279,160.652,162.029,177,161.047
1.50386,106.213,110.249,162.334,162.76,177,162.047
1.50764,105.327,109.023,163.45,162.706,176.993,163.093
1.50977,104.315,107.973,165.219,163.986,176.849,164.513
1.51066,104.361,106.875,166.558,165.103,176.67,165.974
1.51375,104.484,106.083,167.299,165.651,176.444,167.072
1.51487,104.682,105.653,167.959,165.872,176.248,167.561
1.51858,105.015,105.913,167.568,165.502,175.947,167.991
1.52079,105.272,106.611,166.664,164.416,175.591,167.361
1.52163,106.76,107.247,164.299,162.36,175.152,166.369
1.52874,110.343,108.498,159.288,160.536,174.724,164.419
1.52368,111.805,109.704,156.078,159.247,174.507,163.141
1.52619,112.359,111.631,156.122,158.708,174.502,162.657
1.52565,112.505,111.93,155.76,158.74,174.495,162.412
1.52437,111.844,111.994,156.095,158.77,174.518,162.414
1.52291,110.776,111.445,157.332,160.342,174.686,162.973
1.52007,109.031,111.286,160.363,160.71,175.039,164.428
1.51992,107.329,110.668,161.051,162.351,175.383,165.268
1.51993,105.702,109.351,161.998,162.619,175.661,166.035
1.51891,104.3,108.299,163.591,165.999,175.941,166.953
1.51803,103.763,107.425,163.998,167.699,176.187,167.179
1.51917,102.813,107.205,164.298,167.646,176.198,167.364
1.52027,102.477,106.724,164.645,167.908,176.147,167.679
1.51785,103.123,106.171,164.218,167.007,176.139,167.265
1.5151,104.551,107.084,162.018,165.257,176.096,166.215
1.50371,107.406,109.246,159.843,162.962,176.087,163.973
1.49378,108.456,110.804,160.417,163.414,176.05,163.095
1.49191,109.281,111.376,160.472,162.677,176.081,162.565
1.49204,109.257,111.817,160.328,163.04,176.127,162.221
1.49371,108.474,111.606,161.168,163.071,176.113,162.342
1.49739,106.982,110.861,162.291,162.812,176.134,162.887
1.49724,105.172,109.083,165.041,163.378,176.1,164.735
1.50416,105.436,107.595,163.314,164.968,175.993,165.942
1.50777,105.615,106.584,163.565,165.216,175.795,166.69
1.51059,106.153,105.467,163.75,166.374,175.588,167.1
1.51543,106.271,104.413,164.567,167.647,175.415,167.615
1.51786,106.498,103.894,165.047,168.358,175.282,167.96
1.52162,107.716,102.981,164.942,168.441,175.054,167.859
1.52576,110.569,105.167,161.028,163.033,174.678,166.212
1.5274,112.078,107.732,158.667,160.03,174.323,164.668
1.53046,113.229,108.315,157.759,159.498,174.33,164.259
1.52844,112.809,108.994,157.825,159.045,174.285,164
1.52637,112.157,109.279,158.193,158.586,174.251,164.234
1.52556,110.973,108.552,159.074,161.6,174.327,165.04
1.52467,109.343,107.367,160.392,162.232,174.536,166.048
1.52227,107.457,106.628,161.663,165.817,174.86,167.147
1.52191,105.724,106.907,161.944,165.439,175.263,167.804
1.51719,104.166,106.775,163.331,167.93,175.717,168.676
1.51673,103.461,106.438,162.893,169.925,175.877,168.872
1.51693,103.469,106.855,161.755,169.738,175.814,168.951
1.5096,105.908,111.649,154.487,164.919,175.464,165.169
1.50105,106.353,113.422,155.429,163.119,175.445,163.608
1.49728,107.434,115.136,153.083,161.729,175.418,162.176
1.49559,107.643,116.29,153.258,160.727,175.439,161.152
1.49588,107.335,116.24,153.453,161.085,175.454,160.818
1.49887,106.64,115.539,154.661,161.961,175.534,161.351
